Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
300000,1.4005443,0.2845744680851064,45.6968085106383,0.22358015,0.29365079365079366
310000,1.3996295,0.30709876543209874,59.46913580246913,0.22025226,0.3027950310559006
320000,1.3993386,0.3346153846153846,57.10769230769231,0.21516724,0.33969465648854963
330000,1.398502,0.3565340909090909,75.64204545454545,0.23369692,0.35919540229885055
340000,1.3995057,0.3474025974025974,62.01298701298701,0.22237962,0.34415584415584416
350000,1.3991683,0.425,92.18888888888888,0.24089032,0.42391304347826086
360000,1.3993475,0.35892857142857143,77.56428571428572,0.23960164,0.35892857142857143
370000,1.3992851,0.3831967213114754,79.14754098360656,0.24328811,0.3831967213114754
380000,1.3985685,0.3814102564102564,61.80769230769231,0.2198551,0.3814102564102564
390000,1.3989445,0.39464285714285713,75.31428571428572,0.21666904,0.39464285714285713
400000,1.3993249,0.38636363636363635,62.98701298701299,0.23428011,0.38636363636363635
410000,1.3994457,0.37719298245614036,71.44736842105263,0.21030456,0.37719298245614036
420000,1.399093,0.3423076923076923,79.75384615384615,0.20570062,0.3423076923076923
430000,1.3989719,0.5,112.08974358974359,0.22625616,0.4934210526315789
440000,1.3983169,0.4007352941176471,85.24264705882354,0.23400624,0.4057971014492754
450000,1.3964392,0.3730769230769231,75.31538461538462,0.20845652,0.373046875
460000,1.3944712,0.3714788732394366,67.2605633802817,0.19519395,0.3715277777777778
470000,1.3941259,0.357421875,59.375,0.20758079,0.357421875
480000,1.394455,0.38257575757575757,88.14393939393939,0.2129193,0.38257575757575757
490000,1.3938078,0.4496527777777778,71.65972222222223,0.20801787,0.4496527777777778
500000,1.3926532,0.35441176470588237,56.55882352941177,0.21793538,0.35798816568047337
510000,1.3918138,0.38,57.68,0.24757265,0.3758278145695364
520000,1.3913559,0.4202586206896552,84.59482758620689,0.2658836,0.4202586206896552
530000,1.3910441,0.44696969696969696,80.9469696969697,0.25112867,0.44696969696969696
540000,1.3901666,0.39285714285714285,68.95714285714286,0.22715938,0.39285714285714285
550000,1.3882779,0.38653846153846155,74.20769230769231,0.21262491,0.38653846153846155
560000,1.385987,0.44642857142857145,88.18367346938776,0.20904872,0.43556701030927836
