Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
1460000,1.3384676,0.225,93.96153846153847,0.1248203,0.21705426356589147
1470000,1.3378037,0.2769607843137255,91.62745098039215,0.11626368,0.28640776699029125
1480000,1.3378164,0.2863636363636364,93.50909090909092,0.11755536,0.2863636363636364
1490000,1.3374606,0.26282051282051283,91.0,0.11516392,0.26282051282051283
1500000,1.337056,0.33076923076923076,100.49230769230769,0.119215734,0.33076923076923076
1510000,1.336967,0.30424528301886794,75.20754716981132,0.13277535,0.30424528301886794
1520000,1.3368025,0.66796875,145.453125,0.16123986,0.66796875
1530000,1.3364947,0.41761363636363635,109.45454545454545,0.18420646,0.40406976744186046
1540000,1.3364278,0.4107142857142857,96.80357142857143,0.17615153,0.42105263157894735
1550000,1.3363965,0.4930555555555556,97.14814814814815,0.18813974,0.4930555555555556
1560000,1.336297,0.2769607843137255,95.54901960784314,0.19330882,0.2625
1570000,1.3361169,0.18928571428571428,64.86428571428571,0.17044161,0.2007042253521127
1580000,1.3357863,0.27205882352941174,74.33823529411765,0.1445064,0.27205882352941174
1590000,1.3355484,0.4005102040816326,109.1938775510204,0.15653121,0.4175257731958763
1600000,1.3355376,0.49776785714285715,75.07142857142857,0.18409345,0.4823008849557522
1610000,1.3353323,0.375,78.6969696969697,0.18224838,0.375
1620000,1.3348023,0.3622448979591837,91.40816326530613,0.19257739,0.3622448979591837
1630000,1.3343993,0.17584745762711865,88.91525423728814,0.17240866,0.1794871794871795
1640000,1.334046,0.2193877551020408,99.39795918367346,0.14840649,0.21464646464646464
1650000,1.3337201,0.23349056603773585,92.73584905660377,0.12960121,0.20432692307692307
1660000,1.3337594,0.4388888888888889,117.15555555555555,0.13574965,0.4673913043478261
1670000,1.3337492,0.38636363636363635,97.48863636363636,0.1532079,0.38636363636363635
1680000,1.3335918,0.4730392156862745,97.46078431372548,0.15195179,0.4730392156862745
1690000,1.3333046,0.421875,96.10416666666667,0.17140922,0.4342105263157895
1700000,1.3331988,0.21666666666666667,88.54166666666667,0.16364555,0.22083333333333333
1710000,1.333146,0.3360655737704918,84.37704918032787,0.13063978,0.3231707317073171
1720000,1.332953,0.24795081967213115,84.15573770491804,0.15743136,0.25833333333333336
1730000,1.3330005,0.26988636363636365,92.56818181818181,0.14292198,0.24719101123595505
1740000,1.3327674,0.19087837837837837,79.47297297297297,0.14439532,0.19630872483221476
1750000,1.3324491,0.37797619047619047,85.96428571428571,0.13854824,0.37797619047619047
1760000,1.3323797,0.3025,108.83,0.13071117,0.3181818181818182
1770000,1.3323438,0.3472222222222222,141.16666666666666,0.12637277,0.3253424657534247
1780000,1.3324975,0.4675,101.33,0.13289906,0.4675
1790000,1.3323842,0.20588235294117646,61.358823529411765,0.13383137,0.21449704142011836
1800000,1.3323416,0.5186170212765957,102.2127659574468,0.14863259,0.5
1810000,1.3323854,0.3231132075471698,64.22641509433963,0.15409103,0.3231132075471698
1820000,1.3325305,0.3338815789473684,82.78947368421052,0.14192677,0.3338815789473684
1830000,1.3325783,0.45286885245901637,74.52459016393442,0.15635219,0.45286885245901637
1840000,1.3326573,0.10294117647058823,77.86029411764706,0.14506759,0.10074626865671642
1850000,1.3327003,0.2688679245283019,82.0,0.13270636,0.26851851851851855
1860000,1.3325926,0.36885245901639346,83.78688524590164,0.1457157,0.36885245901639346
1870000,1.3324264,0.2361111111111111,81.96825396825396,0.14865221,0.2361111111111111
